type;image;succes;family;genus;species;plantId;author;FakeRunsTestAndTrainDatasetSwitched/perfectRun.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_0.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_1.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_2.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_3.txt;FakeRunsTestAndTrainDatasetSwitched/randomRun_4.txt;
TYPE_NAME_PHOTO_ON_STAGE;8575.jpg;1;;;;335;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9972.jpg;1;;;;477;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9621.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4473.jpg;1;;;;240;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8360.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;426.jpg;1;;;;88;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3184.jpg;1;;;;162;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5887.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9389.jpg;1;;;;240;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1416.jpg;1;;;;195;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2695.jpg;1;;;;327;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4833.jpg;1;;;;357;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5547.jpg;1;;;;195;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6991.jpg;1;;;;265;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10153.jpg;1;;;;1020;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2176.jpg;1;;;;160;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10225.jpg;1;;;;437;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1758.jpg;1;;;;261;Gregoire Duche;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7207.jpg;1;;;;113;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7826.jpg;1;;;;495;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9511.jpg;1;;;;39;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1038.jpg;1;;;;237;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8486.jpg;1;;;;88;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6402.jpg;1;;;;389;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7486.jpg;1;;;;57;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2932.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7391.jpg;2;;;;244;Pierre Bonnet;1;1;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10184.jpg;1;;;;515;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8480.jpg;1;;;;16;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4406.jpg;1;;;;240;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9165.jpg;1;;;;266;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9501.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;889.jpg;1;;;;309;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;745.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7945.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8451.jpg;1;;;;33;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8725.jpg;1;;;;237;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2934.jpg;2;;;;109;Pierre Bonnet;1;0;0;0;0;1;
TYPE_NAME_PHOTO_ON_STAGE;2795.jpg;1;;;;979;Gregoire Duche;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;773.jpg;1;;;;88;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2328.jpg;1;;;;39;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5581.jpg;1;;;;467;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;468.jpg;1;;;;327;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8826.jpg;1;;;;390;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8046.jpg;1;;;;416;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3480.jpg;1;;;;405;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7508.jpg;1;;;;433;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9916.jpg;1;;;;268;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4172.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2005.jpg;1;;;;678;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1995.jpg;1;;;;672;Michael Belluau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7370.jpg;1;;;;1003;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6547.jpg;1;;;;385;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3630.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9671.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2573.jpg;1;;;;324;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1206.jpg;1;;;;71;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;814.jpg;1;;;;379;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5272.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9445.jpg;1;;;;613;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2601.jpg;1;;;;433;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4858.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2021.jpg;1;;;;263;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1707.jpg;1;;;;480;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9158.jpg;1;;;;278;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4767.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5266.jpg;1;;;;379;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9087.jpg;1;;;;776;Genevieve Botti;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5490.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3675.jpg;1;;;;332;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1830.jpg;1;;;;71;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5705.jpg;1;;;;696;Maryline Laurans;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4576.jpg;1;;;;755;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8924.jpg;1;;;;263;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3964.jpg;1;;;;316;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8115.jpg;1;;;;335;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3393.jpg;1;;;;187;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6047.jpg;1;;;;883;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10422.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9853.jpg;1;;;;733;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3865.jpg;1;;;;160;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6811.jpg;1;;;;480;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7216.jpg;1;;;;237;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9277.jpg;1;;;;73;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3119.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10058.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4566.jpg;1;;;;477;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7581.jpg;2;;;;244;Pierre Bonnet;1;0;0;0;1;0;
TYPE_NAME_PHOTO_ON_STAGE;4686.jpg;1;;;;132;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8542.jpg;1;;;;16;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9862.jpg;1;;;;638;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10336.jpg;1;;;;195;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4778.jpg;1;;;;487;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8059.jpg;1;;;;324;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6482.jpg;1;;;;588;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6132.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3596.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10048.jpg;1;;;;309;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4269.jpg;1;;;;861;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4408.jpg;1;;;;385;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2164.jpg;2;;;;422;Daniel Barthelemy;1;0;0;1;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3754.jpg;1;;;;149;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4852.jpg;1;;;;433;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1388.jpg;1;;;;657;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5389.jpg;1;;;;461;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7489.jpg;1;;;;67;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2632.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5328.jpg;1;;;;918;Samuel Dufour;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10166.jpg;1;;;;613;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6659.jpg;1;;;;278;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5805.jpg;1;;;;335;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8171.jpg;1;;;;665;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7505.jpg;1;;;;422;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5896.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8141.jpg;1;;;;817;Michael Belluau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7951.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9398.jpg;1;;;;316;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3180.jpg;1;;;;225;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1108.jpg;1;;;;686;Genevieve Botti;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3172.jpg;1;;;;149;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6151.jpg;1;;;;68;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4378.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2543.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10351.jpg;1;;;;68;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7146.jpg;2;;;;225;Pierre Bonnet;1;1;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3579.jpg;1;;;;480;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4284.jpg;1;;;;385;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6329.jpg;1;;;;327;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;454.jpg;1;;;;265;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1096.jpg;1;;;;257;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3773.jpg;1;;;;422;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10247.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1606.jpg;1;;;;73;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4726.jpg;1;;;;736;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10074.jpg;1;;;;88;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6295.jpg;1;;;;33;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1722.jpg;1;;;;515;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5857.jpg;1;;;;153;Samuel Dufour;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9372.jpg;1;;;;355;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6046.jpg;1;;;;114;Gregoire Duche;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;470.jpg;1;;;;335;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8669.jpg;1;;;;113;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4951.jpg;1;;;;16;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1750.jpg;1;;;;965;Annick Larbouillat;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2317.jpg;1;;;;477;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;813.jpg;1;;;;371;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4909.jpg;1;;;;240;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5557.jpg;1;;;;67;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5221.jpg;1;;;;257;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5994.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9634.jpg;1;;;;68;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9298.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9447.jpg;1;;;;672;Michael Belluau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8890.jpg;1;;;;422;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3777.jpg;1;;;;160;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5084.jpg;1;;;;471;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;291.jpg;1;;;;749;Cecile G;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1754.jpg;1;;;;44;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4468.jpg;1;;;;928;Gregoire Duche;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;307.jpg;1;;;;332;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4100.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7927.jpg;1;;;;265;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8008.jpg;1;;;;113;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9213.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4266.jpg;1;;;;225;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8282.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2841.jpg;1;;;;71;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1005.jpg;1;;;;88;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;20.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3979.jpg;1;;;;195;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6109.jpg;2;;;;57;Jean-Francois Molino;1;0;0;0;1;0;
TYPE_NAME_PHOTO_ON_STAGE;7720.jpg;1;;;;225;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6601.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7179.jpg;1;;;;199;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7686.jpg;1;;;;300;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6144.jpg;1;;;;300;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;149.jpg;1;;;;355;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;853.jpg;1;;;;225;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4716.jpg;2;;;;83;Cecile G;1;0;1;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;352.jpg;1;;;;244;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7009.jpg;1;;;;802;Francois Grand;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9771.jpg;1;;;;597;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6206.jpg;1;;;;160;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4662.jpg;1;;;;73;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3784.jpg;1;;;;109;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9848.jpg;1;;;;990;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1740.jpg;1;;;;701;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8504.jpg;1;;;;984;Michael Belluau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;7070.jpg;1;;;;502;Gregoire Duche;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1199.jpg;1;;;;379;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9662.jpg;1;;;;57;Jean-Francois Molino;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5604.jpg;1;;;;278;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10288.jpg;1;;;;595;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;5481.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;870.jpg;1;;;;300;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4297.jpg;1;;;;379;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4113.jpg;1;;;;644;Herve Goeau;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10010.jpg;1;;;;33;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6789.jpg;1;;;;16;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8138.jpg;1;;;;225;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3655.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6392.jpg;1;;;;461;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2707.jpg;1;;;;196;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;832.jpg;1;;;;437;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8372.jpg;1;;;;113;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8289.jpg;1;;;;638;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1430.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;537.jpg;1;;;;7;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9794.jpg;1;;;;461;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6324.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;2189.jpg;1;;;;309;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3543.jpg;1;;;;480;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8623.jpg;1;;;;39;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3598.jpg;1;;;;268;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8681.jpg;1;;;;162;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;3936.jpg;1;;;;16;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9228.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10152.jpg;1;;;;389;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4831.jpg;1;;;;67;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;6510.jpg;1;;;;265;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8994.jpg;1;;;;266;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;787.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;1857.jpg;1;;;;260;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;8469.jpg;1;;;;236;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;10124.jpg;1;;;;244;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9209.jpg;1;;;;265;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4164.jpg;1;;;;26;Pierre Bonnet;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;9159.jpg;1;;;;169;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4733.jpg;1;;;;169;Daniel Barthelemy;1;0;0;0;0;0;
TYPE_NAME_PHOTO_ON_STAGE;4005.jpg;1;;;;266;Daniel Barthelemy;1;0;0;0;0;0;
